lake_id,date,temp_c,s1_ice_pred,s1_ice_prob,has_s1,s2_ice_fraction,has_s2,lake_area_m2,centroid_lon,centroid_lat,month,doy,s1_ice_filled,s1_ice_smooth
495201,2023-01-10,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,1,10,1.0,1.0
495201,2023-01-22,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,1,22,1.0,1.0
495201,2023-02-03,,1.0,0.9905019740552735,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,2,34,1.0,1.0
495201,2023-02-15,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,2,46,1.0,1.0
495201,2023-02-20,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,51,1.0,1.0
495201,2023-02-21,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,52,1.0,1.0
495201,2023-02-23,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,54,1.0,1.0
495201,2023-02-24,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,55,1.0,1.0
495201,2023-02-25,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,56,1.0,1.0
495201,2023-02-26,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,57,1.0,1.0
495201,2023-02-27,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,2,58,1.0,1.0
495201,2023-02-28,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,2,59,1.0,1.0
495201,2023-03-01,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,60,1.0,1.0
495201,2023-03-02,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,61,1.0,1.0
495201,2023-03-03,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,62,1.0,1.0
495201,2023-03-07,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,66,1.0,1.0
495201,2023-03-10,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,69,1.0,1.0
495201,2023-03-11,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,3,70,1.0,1.0
495201,2023-03-12,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,71,1.0,1.0
495201,2023-03-13,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,72,1.0,1.0
495201,2023-03-15,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,74,1.0,1.0
495201,2023-03-16,,,,False,1.0,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,75,1.0,1.0
495201,2023-03-17,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,76,1.0,1.0
495201,2023-03-18,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,77,1.0,1.0
495201,2023-03-20,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,79,1.0,1.0
495201,2023-03-21,,,,False,1.0,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,80,1.0,1.0
495201,2023-03-22,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,81,1.0,1.0
495201,2023-03-23,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,3,82,1.0,1.0
495201,2023-03-25,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,84,1.0,1.0
495201,2023-03-27,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,86,1.0,1.0
495201,2023-03-28,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,87,1.0,1.0
495201,2023-03-30,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,89,1.0,1.0
495201,2023-03-31,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,3,90,1.0,1.0
495201,2023-04-01,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,91,1.0,1.0
495201,2023-04-04,,1.0,0.9855019740552735,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,4,94,1.0,1.0
495201,2023-04-06,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,96,1.0,1.0
495201,2023-04-12,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,102,1.0,1.0
495201,2023-04-14,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,104,1.0,1.0
495201,2023-04-16,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,4,106,1.0,1.0
495201,2023-04-17,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,107,1.0,1.0
495201,2023-04-21,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,111,1.0,1.0
495201,2023-04-22,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,112,1.0,1.0
495201,2023-04-24,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,114,1.0,1.0
495201,2023-04-25,,,,False,1.0,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,115,1.0,1.0
495201,2023-04-28,,1.0,1.0,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,4,118,1.0,1.0
495201,2023-04-29,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,4,119,1.0,1.0
495201,2023-05-05,,,,False,1.0,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,125,1.0,1.0
495201,2023-05-10,,1.0,0.9855019740552735,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,5,130,1.0,1.0
495201,2023-05-17,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,137,1.0,1.0
495201,2023-05-19,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,139,1.0,1.0
495201,2023-05-21,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,141,1.0,1.0
495201,2023-05-22,,1.0,1.0,True,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,142,1.0,1.0
495201,2023-05-26,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,146,1.0,1.0
495201,2023-05-29,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,5,149,1.0,1.0
495201,2023-06-01,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,152,1.0,1.0
495201,2023-06-03,,1.0,0.7170106376147474,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,6,154,1.0,1.0
495201,2023-06-04,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,155,1.0,1.0
495201,2023-06-06,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,157,1.0,1.0
495201,2023-06-08,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,159,1.0,1.0
495201,2023-06-09,,,,False,1.0,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,160,1.0,1.0
495201,2023-06-10,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,161,1.0,1.0
495201,2023-06-11,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,162,1.0,1.0
495201,2023-06-15,,1.0,0.9160049023629672,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,6,166,1.0,1.0
495201,2023-06-16,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,167,1.0,1.0
495201,2023-06-18,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,169,1.0,1.0
495201,2023-06-19,,,,False,0.9896159699221196,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,170,1.0,1.0
495201,2023-06-23,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,174,1.0,1.0
495201,2023-06-24,,,,False,0.6432727598245457,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,175,1.0,1.0
495201,2023-06-25,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,176,1.0,1.0
495201,2023-06-27,,0.0,0.16272414388053774,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,6,178,0.0,0.0
495201,2023-06-28,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,179,0.0,0.0
495201,2023-06-30,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,6,181,0.0,0.0
495201,2023-07-01,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,182,0.0,0.0
495201,2023-07-03,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,184,0.0,0.0
495201,2023-07-05,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,186,0.0,0.0
495201,2023-07-06,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,187,0.0,0.0
495201,2023-07-09,,0.0,0.13963560051916818,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,7,190,0.0,0.0
495201,2023-07-11,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,192,0.0,0.0
495201,2023-07-13,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,194,0.0,0.0
495201,2023-07-18,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,199,0.0,0.0
495201,2023-07-19,,,,False,0.5706740667800555,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,200,0.0,0.0
495201,2023-07-20,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,201,0.0,0.0
495201,2023-07-21,,0.0,0.1248562563166418,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,7,202,0.0,0.0
495201,2023-07-23,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,204,0.0,0.0
495201,2023-07-25,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,206,0.0,0.0
495201,2023-07-26,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,207,0.0,0.0
495201,2023-07-28,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,209,0.0,0.0
495201,2023-07-29,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,210,0.0,0.0
495201,2023-07-30,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,211,0.0,0.0
495201,2023-07-31,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,7,212,0.0,0.0
495201,2023-08-02,,0.0,0.14588797771088374,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,8,214,0.0,0.0
495201,2023-08-04,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,216,0.0,0.0
495201,2023-08-05,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,217,0.0,0.0
495201,2023-08-07,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,219,0.0,0.0
495201,2023-08-13,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,225,0.0,0.0
495201,2023-08-14,,0.0,0.32269048504716663,True,,False,23961.285151784818,-151.88746324796264,70.51405588281918,8,226,0.0,0.0
495201,2023-08-20,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,232,0.0,0.0
495201,2023-08-24,,,,False,,True,23961.285151784818,-151.88746324796264,70.51405588281918,8,236,0.0,0.0
