centroid_lat,centroid_lon,circularity,convexity,fractal_dim,lake_id,lake_area_m2,lake_perim_m
70.50678984733571,-149.44875584337424,0.5005885345734531,0.885011886293967,1.0628859441839025,626180,1289.8399875798,179.9419411702051
70.13628221610598,-150.25546483038008,0.2700783529439586,0.6857833570365596,1.124792201553085,513659,5187.720510476019,491.30177022904877
70.01944213748259,-151.09808287119438,0.556274510393101,0.8539137462883898,1.0477106001621324,517753,1379.6807230389884,176.54265358352268
70.42936182850603,-149.00789181973298,0.38386397673451644,0.7231395651407031,1.0987746878575415,627738,1405.0581957814907,214.46844808699086
70.41751743671202,-148.9976637773737,0.2821622714178044,0.6499685190287622,1.1450162378587065,628049,1163.592945848218,227.64389116710316
70.41353325598692,-149.41436183494292,0.233580686683056,0.6521638796276951,1.1683307265223526,628134,1344.8685572078823,268.98396220845024
70.35202335637256,-149.48192284443365,0.40485935516192373,0.7676705194349002,1.0770914016867412,630044,5408.108527799449,409.7090353752883
70.3260800333325,-148.70560930222317,0.5352111198222262,0.900777126538301,1.044242147862121,631008,5818.932067810618,369.6272758705147
70.30824479240236,-149.04563414408636,0.3727029783388619,0.8498793203085605,1.0856984984304827,631650,5991.160739093155,449.4475177006551
70.29158293282727,-149.18118255133913,0.4031614500554029,0.7940776363067028,1.0767135767041423,632397,5959.685030055028,430.99981788014
70.25977294458356,-148.3916319059922,0.27407262143197236,0.7435147691485636,1.1206153115124033,633919,6176.8120817153185,532.1747926370714
70.29156111250374,-150.89586133150928,0.3877176863109753,0.7686525147654134,1.0999135239539126,506608,1170.5665697185307,194.78036900186444
70.07568679365643,-151.46359587818083,0.4176658396871995,0.8497154204038235,1.0621697207475767,515808,25792.127252244405,880.915061128971
70.02966138330422,-151.11227341085802,0.2575264944859177,0.7584239364784956,1.1290380348535938,517438,5661.202791892343,525.5914962850899
70.5060942720555,-149.44785081307913,0.2453149136163951,0.5748419885709626,1.1607368624541963,626183,1393.3411082737507,267.1601517867726
70.35342389936392,-149.76467803673376,0.5241915501824077,0.8361102634830284,1.0560263019429965,629976,1362.1966255022867,180.70901724645447
70.22461245386022,-149.31843776642359,0.2850533587583689,0.6795974479559548,1.1433244683226484,635379,1177.8761002922765,227.87236283560415
70.18339989377675,-148.4841828201793,0.36648144864931276,0.8564530023662142,1.0648332527613644,637316,127640.69530323631,2092.0570087093847
70.18685216836822,-151.8177912849111,0.27393828567176964,0.8115655809596295,1.0783623686166692,511723,687795.66119699,5617.049888643693
70.26854110187509,-148.3947952727524,0.25270298916000117,0.8243485054921389,1.0844203530181773,633680,681802.2165135709,5822.760763229722
70.21768300483375,-149.31574019661417,0.27763918870631726,0.9077511107780277,1.0774682055207943,635976,675469.878036593,5529.266748072802
70.25835794115373,-151.1893575629904,0.27156792747560504,0.866019179222034,1.0792306753847514,508569,662402.0929582022,5536.388285688872
70.25869082469802,-148.76597211343918,0.5036345418271755,0.9467430019273104,1.0329809247020416,634109,709725.5276592637,4208.16142409039
70.43409043558711,-149.86294860959825,0.3694831086555868,0.8796454151092683,1.0560115854402363,627729,702943.7836754892,4889.539229678123
70.40899987628265,-149.37995510331174,0.3805044286675887,0.9248827813397954,1.0540558795833708,628406,664219.2058087194,4683.610690100562
70.02738719587656,-151.7414055870827,0.4298112726196313,0.9423478527019167,1.0446284386434879,517641,735335.1280832357,4636.696695785545
70.09718307927491,-148.8388371845722,0.5224681024939439,0.9611291482633514,1.0301565998234177,643575,741925.1495034794,4224.303254893816
70.18571507782872,-148.72633368946558,0.3653316148607162,0.8822246277736872,1.0565167105424709,637358,761189.4779551517,5116.908981402776
70.16262827867318,-151.0961151466698,0.5116698505386503,0.95254177913486,1.0316361324718193,512846,762984.9121878908,4328.804707903114
70.25619464474357,-149.26587245182415,0.35865151798813694,0.895751863146839,1.057989407184906,634333,741881.1468742553,5098.421802810825
70.22841740490917,-151.5875841828165,0.4149596993277452,0.9250826633154231,1.0470795570921951,509904,768141.3009444748,4823.058506149953
70.2810420651717,-150.13129005582186,0.2836404713231117,0.8966638801000315,1.075254204916404,507585,754571.7958379284,5781.907200151791
70.11070882172879,-150.93905421985883,0.36310043733332553,0.7670606748767335,1.0894984708497157,514566,5543.523038667737,438.01045245120457
70.26078101663528,-151.50364206186615,0.53239180729656,0.8700170117824759,1.0446621212023857,508236,6036.69625017962,377.47562433863345
70.26198643079829,-148.0346751434656,0.254361721594122,0.7735765923043147,1.1118669594728594,633840,23821.451042259006,1084.8336807920016
70.06899004030622,-149.42726190553427,0.360643448972569,0.7908233265904124,1.0890596395307302,644741,6242.269080272984,466.377028387985
70.3457085112863,-151.51362210810132,0.2799655489212363,0.8195497855266202,1.1020742228447482,504026,24480.42768272653,1048.243398661537
70.30153907757843,-150.60622951338382,0.4134511566665094,0.8065919001926837,1.0639403087918575,506158,22814.759508248353,832.7234100505937
70.2660331118451,-151.67693980785248,0.3745715276084104,0.8394532951685619,1.0734772974062492,507981,23782.160859778396,893.2298071417231
70.1886094401336,-150.26053849869183,0.48870918315979717,0.885833356730843,1.0465401619370096,511519,26738.1121592339,829.1728101556814
70.07261215071475,-150.64970691855382,0.4165172871045148,0.8595047826158311,1.0621558978471735,515946,27021.470202861292,902.9067585084115
70.02240960134452,-151.47193347512197,0.4169252119013333,0.8616626136528728,1.0625836798812756,517662,24809.8252826693,864.7442956990137
70.39541542652577,-148.89788277621668,0.37079312830598854,0.7991330780905307,1.0737149896602673,628654,26416.264079340064,946.1822405464151
